id,name,price,description,image,active,category_id,label,created_at,updated_at,status,is_delete
254db786-9f4e-4d34-8cfc-bf7b61d8b8ff,Cạo vôi răng,300000,"Cạo vôi là quy trình lấy đi những mảng bám hay còn gọi là vôi răng, làm cho răng trắng sáng. Vôi răng  nằm quanh bề mặt răng gây mất thẩm mỹ, xấu xí",https://ghukjxfokoeacobbajae.supabase.co/storage/v1/object/public/services/ga5g943h25fh9hdecedh.jpeg,true,0958dd4e-d748-46f2-bc20-537117421ae4,service,2022-10-20 12:52:17+07,2022-10-20 12:52:17+07,active,false
877dcd60-52a6-40b2-9b0f-4373c3a1080c,Dặm môi phụ thu,500000,Dặm môi phụ phí,https://ucarecdn.com/802c7b08-b522-4676-9c0e-7398893783ef/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,17618a3d-784f-4ef2-8d0d-8b576ca753b9,service,2023-04-27 13:38:23.541+07,2023-04-27 13:38:23.541+07,active,true
17536504-8320-4356-b23c-bd3b45aa9e51,Combo tổng hợp,70000000,Combo tổng hợp,https://ucarecdn.com/772565e2-70d1-4624-a10b-9d8cda3f02ed/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,019e5b63-34a4-4cb4-a2b0-712728f1312f,service,2023-05-03 15:32:20.633+07,2023-05-03 15:32:20.633+07,active,false
a5c6532a-8414-4c4c-ad4f-4b2cb1240090,Bắn mụn thịt,1500000,Bắn Mụn Thịt,https://ucarecdn.com/98923497-9c66-4880-9b82-1ebe3e188b9e/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,9ffbd20d-87e5-428c-bfd9-4fa55b0290f8,service,2023-05-15 13:03:29.437+07,2023-05-15 13:03:29.437+07,active,true
80b56cd6-5d54-473b-9773-6b713577bca4,COMBO NÁM,45000000,"Chăm sóc da chi tiết giúp tác động sâu vào da nhằm nhanh chóng đẩy nhanh quá trình hồi phục sau khi bị các vấn đề về da ",https://ucarecdn.com/d42bf6a7-3776-4f96-9ce4-442bddb09c07/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-03-25 14:57:46.236+07,2023-03-25 14:57:46.236+07,active,false
918624a4-3f62-4411-8274-85a9171a6011,CHĂM SÓC DA LƯNG,500000,CHĂM SÓC DA LƯNG,https://ucarecdn.com/bdb1d852-0797-4418-8004-89e100a358fd/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,e4addc12-2774-4233-9c9c-33c990bd6347,service,2023-08-25 14:22:22.946536+07,2023-08-25 14:22:22.946536+07,active,false
e665a6ce-a6f6-4695-8179-4b54755c7fb1,NM cấu trúc căn cơ thái dương,35000000,NM cấu trúc căn cơ thái dương,https://ucarecdn.com/37e440b0-785c-4241-8b8f-b8668b45bbaf/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,cdd52602-c46f-4643-8aa3-0f677046a4c9,service,2023-04-26 14:58:48.967+07,2023-04-26 14:58:48.967+07,active,false
4a520fc1-d354-4984-9c22-9b27ef6ae639,NM đầu trụ Collagen,2000000,NM đầu trụ Collagen,https://ucarecdn.com/9b1cfc15-37a8-45f2-859c-a01dd727638d/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,cdd52602-c46f-4643-8aa3-0f677046a4c9,service,2023-06-04 00:16:40.761+07,2023-06-04 00:16:40.761+07,active,false
f0229dfa-c1d4-44c0-8c2a-e9a12d934794,NC COLLAGEN VÙNG RÃNH CƯỜI,1000000,NC COLLAGEN VÙNG RÃNH CƯỜI,https://ucarecdn.com/24a9e4e8-2b88-4588-a6f5-b2a0898475dc/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,fba0621c-b7da-4972-8a1c-ad82aa7de278,service,2023-08-25 15:13:13.048952+07,2023-08-25 15:13:13.048952+07,active,false
89756559-0e73-412c-a5ce-f7f093aeaa02,NM Collagen 10 sợi,9000000,"NM Collagen 10 sợi ",https://ucarecdn.com/a92bb612-b575-41c1-90e6-079d3d6f0807/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,cdd52602-c46f-4643-8aa3-0f677046a4c9,service,2023-04-26 14:58:06.172+07,2023-04-26 14:58:06.172+07,active,false
3748f69f-8210-4413-b491-2ec35b88c063,Khóa Thẩm Mỹ Mũi Chỉ,15000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure170_mun_2.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 15:53:53.598+07,2024-03-27 15:53:53.598+07,active,false
8eaa24fb-5ba0-4274-af0b-0602bf94c838,Khóa Thẩm Mỹ Mũi Cấu Trúc,45000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure623_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 15:54:10.039+07,2024-03-27 15:54:10.039+07,active,false
2dbb77e4-6e5c-4af8-995a-c5b0775f318b,Khóa Kỹ Thuật Viên Phun Xăm Cơ Bản (P.M.U Basic),25000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure628_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 15:55:27.078+07,2024-03-27 15:55:27.078+07,active,false
13a57075-c6e5-4f3a-bcfe-aefe7e683deb,Khóa Kỹ Thuật Viên Phun Xăm Chuyên Nghiệp (P.M.U Advance),35000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure581_mun_3.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 15:55:52.157+07,2024-03-27 15:55:52.157+07,active,false
ee35f047-7667-4086-bfaa-4337c6b50847,Khóa Gội Đầu Dưỡng Sinh Tổng Hợp,16000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure813_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:02:02.99+07,2024-03-27 16:02:02.99+07,active,false
949306a1-a953-4363-b608-324e83f42b8c,Combo Dưỡng: 3 buổi PRP + 6 buổi da ngoại bào,5300000,"3 buổi cấy phục hồi PRP NEW 4.0
6 buổi dưỡng phục hồi da ngoại bào",https://ucarecdn.com/d66b8bdf-9fa6-4798-bb46-0de329b83342/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:40:42.858+07,2023-04-26 15:40:42.858+07,active,false
86d30c00-427e-455d-adf2-c603a952beaa,Combo Nám Frozen Melasma cấp độ 1,30000000,Combo Nám Frozen Melasma cấp độ 1,https://ucarecdn.com/258f2f06-cf56-4eb2-bca2-93d9a4d7dd63/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:43:28.401+07,2023-04-26 15:43:28.401+07,active,false
d56058b2-a51f-44d1-a433-6f022ac3892c,Combo Nám Frozen Melasma cấp độ 2,40000000,Combo Nám Frozen Melasma cấp độ 2,https://ucarecdn.com/97f0daaa-2945-4af2-b7a4-b38383b59af3/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:43:58.106+07,2023-04-26 15:43:58.106+07,active,false
5370f6c5-d882-43d9-9a9d-77b747bf97de,Combo Nám Frozen Melasma cấp độ 3,55000000,Combo Nám Frozen Melasma cấp độ 3,https://ucarecdn.com/0884d9d5-241c-4792-b2a8-d274cd475b4b/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:44:25.035+07,2023-04-26 15:44:25.035+07,active,false
2164b39f-279c-425c-ae3a-cbe75835316a,Combo Nám Frozen Melasma cấp độ 4,70000000,Combo Nám Frozen Melasma cấp độ 4,https://ucarecdn.com/f9054311-860c-4df5-a679-5f9ed3cb48e3/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:45:10.206+07,2023-04-26 15:45:10.206+07,active,false
dda086aa-672a-4db3-9a23-82220de03c5b,Frozen Melasma 2.0,4000000,"Laser Picosure + Khí đông lạnh + Tinh chất đặc trị đẩy gốc chân nám ",https://ucarecdn.com/5e28b63a-6a65-4a70-ba94-323184b89426/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 16:39:59.826+07,2023-04-26 16:39:59.826+07,active,false
c72f2ba1-26e6-486d-8fa2-24bd17530170,Combo Nám,40000000,Combo Nám,https://ucarecdn.com/d5a4cc51-834a-4793-839b-c45d1d931dfa/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-27 17:23:55.885+07,2023-04-27 17:23:55.885+07,active,true
601945d3-b73e-4cd4-b77b-578ca854cd35,GOLDEN MELASMA 5.0,3000000,"Golden Melasma 5.0 đang là 1 trong những công nghệ trị nám siêu thanh vàng đình đám nhất hiện nay vì hiệu quả vượt trội, điều trị nám tận gốc, đồng thời điều trị được dứt điểm các vấn đề về sắc tố da và hỗ trợ trẻ hóa da toàn diện. Hãy cùng Viện thẩm mỹ Aura tìm hiểu bài viết sau đây để biết thêm nhé.",https://ghukjxfokoeacobbajae.supabase.co/storage/v1/object/public/services/AUR06512-min.jpg,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2022-11-09 10:57:32.242+07,2022-11-09 10:57:32.242+07,active,false
3d06b6e9-9dae-4986-ac46-b42c515a38a3,Exosome VIP,3000000,Exosome VIP,https://ucarecdn.com/d25bf368-c3d5-42f2-b63c-2a4fe42b4486/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-06-04 21:02:42.58+07,2023-06-04 21:02:42.58+07,active,false
92dd0ca2-b668-441c-8b46-f1b2f24f56ae,FROZEN MELASMA,5950000,"Điều trị nám bằng laser đang được đánh giá là phương pháp mang lại hiệu quả tốt nhất trên thị trường. Tuy nhiên, điều đó chỉ đúng trước khi công nghệ trị nám Frozen Melasma ra đời mà thôi. Đây là công nghệ điều trị nám đột phá tại Đức và được chuyển giao độc quyền tại Viện thẩm mỹ Aura.",https://ghukjxfokoeacobbajae.supabase.co/storage/v1/object/public/services/DSC07023-min.JPG,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2022-11-09 10:56:42.146+07,2022-11-09 10:56:42.146+07,active,false
da0d61f0-c3c1-4cd4-82fc-919b647f44de,Phi kim prp,1000000,phi kim prp,https://ucarecdn.com/bc7668f8-a586-4916-844e-b3e97d40bf56/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,f3f84851-3a73-41a4-a010-5eb122f12bcd,service,2023-05-03 15:39:20.176+07,2023-05-03 15:39:20.176+07,active,false
c49b81e2-0542-492c-837e-d603f753ce63,Cấy trung bì mỡ,9000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure274_pttm_1.jpg,true,f3db9353-3f56-44f4-9001-6a12002d3b0a,service,2024-03-24 18:18:47.844+07,2024-03-24 18:18:47.844+07,active,false
15b9d7dc-7a98-42d2-91ce-2add3dfcc88a,CẤY PRP,3000000,"CẤY PRP
",https://ucarecdn.com/840e2c67-bb9b-4652-9543-56af2260ff50/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,edd4cc01-9de4-416d-ba9c-7ea2e08037d6,service,2023-05-03 15:38:54.798+07,2023-05-03 15:38:54.798+07,active,false
b34e9926-ca15-4f77-a849-6590919d587b,10 buổi Frozen Melasma,11000000,"10 buổi Frozen Melasma ",https://ucarecdn.com/b44f37eb-2d3b-4767-9396-946e51099759/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-04-26 15:39:16.63+07,2023-04-26 15:39:16.63+07,active,true
8d29c492-b339-46a5-a97f-abc380ca6937,Nâng cung chân mày,7000000,Nâng cung chân mày,https://ucarecdn.com/3791b833-28fa-4b08-88ba-76aea74dc16f/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,f3db9353-3f56-44f4-9001-6a12002d3b0a,service,2023-04-26 15:03:11.131+07,2023-04-26 15:03:11.131+07,active,true
98339840-c987-47fc-8e9a-15d284029c5b,ĐỊNH HÌNH MI CONG,2500000,2tr5 / 5 lần,https://ucarecdn.com/f6129fc4-bd20-44b6-9ad6-cde1c7e11386/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,f3db9353-3f56-44f4-9001-6a12002d3b0a,service,2023-04-27 13:35:53.172+07,2023-04-27 13:35:53.172+07,active,false
79db6c03-b84d-4c86-8491-1d70489265f0,Mày phủ lụa,1600000,Mày phủ lụa,https://ucarecdn.com/87e6a57a-a445-4f97-adf6-7df7e975ef96/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,e97fa7bd-ffd6-4cf9-9b2b-840c51fa5d27,service,2023-04-27 13:32:48.655+07,2023-04-27 13:32:48.655+07,active,false
6470261d-26c8-4542-a66d-203bf4befe30,Mày Dr. Aura,1500000,Mày Dr. Aura,https://ucarecdn.com/754decb0-f478-4c58-8ea4-39f1f1a286c8/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,e97fa7bd-ffd6-4cf9-9b2b-840c51fa5d27,service,2023-05-13 16:51:25.876+07,2023-05-13 16:51:25.876+07,active,false
aae33ec2-f579-4f0b-b4b4-ecc87994932d,PHUN MÀY TẢN BỘT 9D,890000,"Thay vì phải loay hoay hàng giờ đồng hồ mỗi buổi sáng để vẽ được hàng chân mày như ý, giờ đây chỉ cần 40 phút thực hiện phun mày tản bột 9D tại Aura bạn sẽ sở hữu ngay hàng chân mày đẹp tự nhiên với chi phí vô cùng hợp lý.",https://ucarecdn.com/8b3db054-6c88-4721-b8bd-3aae2736d114/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,e97fa7bd-ffd6-4cf9-9b2b-840c51fa5d27,service,2022-11-09 10:59:25.509+07,2022-11-09 10:59:25.509+07,active,false
8c5588d0-ea26-445c-8a6e-22aee92da054,Nặn mụn cơ bản,500000,Nặn mụn cơ bản,https://ucarecdn.com/e369b45b-97ca-4596-8756-c35e9b866b84/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,019e5b63-34a4-4cb4-a2b0-712728f1312f,service,2023-05-07 11:19:03.629+07,2023-05-07 11:19:03.629+07,active,false
aedaee8e-43d6-4c6c-bf60-aa00263e64d4,Combo sẹo mụn cấp độ 2,40000000,Combo sẹo mụn cấp độ 2,https://ucarecdn.com/114791b7-3247-4a0e-a45f-4600b1350f17/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,019e5b63-34a4-4cb4-a2b0-712728f1312f,service,2023-05-03 15:31:28.502+07,2023-05-03 15:31:28.502+07,active,false
e3766ea2-e13a-493f-9429-8786e1efc014,Khóa Phun Môi Bong Đậm (Master Class - UltraRouge Lipstick Technique),10000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure656_mun_2.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 15:57:51.734+07,2024-03-27 15:57:51.734+07,active,false
5fa91a1e-7635-4654-8bcb-aa2c0a7f644e,NC collagen tiêu nám,4000000,NC collagen tiêu nám,https://ucarecdn.com/df698bb5-e581-4d8c-8eab-b8a3226eb43d/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-05-06 01:13:45.784+07,2023-05-06 01:13:45.784+07,active,false
46e70527-c7f0-4ee9-af1a-d98c6a604dc3,Khóa Gội Đầu Dưỡng Sinh Trung Hoa,7000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure198_mun_3.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:01:26.787+07,2024-03-27 16:01:26.787+07,active,false
b565dead-3174-4656-a0a2-677b06c21369,Khóa Massage Body Tổng Hợp,10000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure913_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:01:43.891+07,2024-03-27 16:01:43.891+07,active,false
bf9dba9d-10a9-4355-88da-4b8ae8420b2b,Khóa Chemical Peel,10000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure138_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:02:28.537+07,2024-03-27 16:02:28.537+07,active,false
38817ab1-3fff-4885-bb54-9a2b06ae9eeb,CẤY DNA CÁ HỒI,179000,"✨Tái tạo da tầng sâu, giúp trẻ hoá da và tái tạo tế bào da mới mịn màng
✨Cải thiện độ đàn hồi cho da, cung cấp vitamin A, D, các axit béo omega-3,...
✨Cải thiện tone da, loại bỏ thâm sẹo, ửng đỏ, các vết nám và tàn nhang
✨Phục hồi phần da bị tổn thương do tác hại của ánh nắng
🚫An toàn tuyệt đối, không gây kích ứng cho da, phù hợp với da nhạy cảm",https://ucarecdn.com/c419b800-0c6b-49b1-80c3-adb356b56b4e/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,22643dc6-8c81-4ff0-8ac8-ef8ff53bb326,service,2023-03-25 15:06:15.831+07,2023-03-25 15:06:15.831+07,active,false
324d1b21-d2c0-4c17-8136-9d5e99f3887f,Khí cụ nong hàm người lớn,4200000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure437_pttm_1.jpg,true,6b94c9d7-f8b5-4477-9d00-847c518acfcd,product,2024-03-25 10:25:15.068+07,2024-03-25 10:25:15.068+07,active,false
225784e9-205a-4b5d-a708-a5b60e909be8,Cắt mỡ gà,3000000,Cắt mỡ gà,https://ucarecdn.com/5882f887-79ae-45bb-8402-8a841dc88126/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,8320d707-e40d-4a42-b21e-95590ed2278e,service,2023-06-09 22:26:28.204+07,2023-06-09 22:26:28.204+07,active,false
9a3c14f7-f4dd-4cf6-9534-be3fd37e77c5,Minivis thường,1500000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure590_pttm_1.jpg,true,6b94c9d7-f8b5-4477-9d00-847c518acfcd,product,2024-03-25 10:25:44.885+07,2024-03-25 10:25:44.885+07,active,false
f86d0be2-e0b0-4ace-9137-5d48e12236c3,Liệu trình 10 ống VIP/1 vùng,12000000,Cấy hủy mỡ siết cơ đa tầng - Liệu trình 10 ống VIP/1 vùng,https://ucarecdn.com/a23b4874-33b6-47f1-92f4-09b67270803f/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,8320d707-e40d-4a42-b21e-95590ed2278e,service,2023-04-26 15:54:34.632+07,2023-04-26 15:54:34.632+07,active,false
69ba0744-158c-4192-824a-23421985b4bd,Triệt nguyên chân (10 lần),4000000,Triệt nguyên chân (10 lần),https://ucarecdn.com/58ad2154-9dee-4c62-ad22-ce60853af467/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:47:30.099+07,2023-05-04 13:47:30.099+07,active,false
08fbae88-16ee-464f-b595-badfc5578c9a,Triệt vùng kín,3225000,"Vùng kín là nơi các chị em ngại ngùng mỗi khi đi triệt, Những nếu không triệt vùng này da nỳ ' cô bé' sẽ bị viêm, ngứa hoặc sưng tấy do cácc nang lông phát triển quá dày và mất thẩm mỹ:
ĐẾN VỚI AURA BẠN SẼ ĐƯỢC:
Bảo hành bằng văn bản
Triệt sạch Vi-ô-lông an toàn
Da mịn màng trắng sáng, không gây viêm lôc chân lông",https://ghukjxfokoeacobbajae.supabase.co/storage/v1/object/public/services/bfa7ed8880eaf9389209.JPG,true,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2022-11-23 15:19:23.947+07,2022-11-23 15:19:23.947+07,active,false
a9a47c3b-11a0-40ba-8baf-10059cc71090,Minivis đặc biệt,3000000,,,true,6b94c9d7-f8b5-4477-9d00-847c518acfcd,product,2024-03-25 10:26:07.077+07,2024-03-25 10:26:07.077+07,active,false
e539f6ae-cb7c-4de9-a2d0-b6252b5f266e,Triệt nguyên tay (10 lần),3100000,Triệt nguyên tay (10 lần),https://ucarecdn.com/c7c8b3e2-93ce-4c87-81c3-a5e65bd71210/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:46:54.185+07,2023-05-04 13:46:54.185+07,active,false
ebc6b309-5da0-4e3b-9220-bba5804aaf9e,Khóa Mesotherapy Cơ Bản,5000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure313_mun_2.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:02:44.915+07,2024-03-27 16:02:44.915+07,active,false
592c27d7-7911-4b00-8fe7-202f04fbcf29,Triệt nửa 2 chân (10 lần),3100000,Triệt nửa 2 chân (10 lần),https://ucarecdn.com/ad0adb7d-5f48-4473-af85-54e362598b53/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:46:02.385+07,2023-05-04 13:46:02.385+07,active,false
0228d0c2-7980-4898-85bb-2db371f9df26,Khóa Điều Trị Hôi Nách,10000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure459_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:04:17.98+07,2024-03-27 16:04:17.98+07,active,false
bb0a5aa4-1d02-4af8-9041-733bf071411d,Triệt lưng (2 năm),4700000,Triệt lưng (2 năm),https://ucarecdn.com/794f3f73-f184-402c-9272-2a90ad968a70/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:35:24.73+07,2023-05-04 13:35:24.73+07,active,true
ff0eb80a-e131-48c2-afca-e54f02fd63a3,Triệt toàn thân (2 năm),20000000,Triệt toàn thân (2 năm),https://ucarecdn.com/c9b49005-bbab-41f1-a3ba-6084482e8a5c/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:32:57.126+07,2023-05-04 13:32:57.126+07,active,true
1bb0283d-258b-458a-b503-26c00bd94868,Khóa Điêu khắc Body,10000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure73_mun_3.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:04:39.374+07,2024-03-27 16:04:39.374+07,active,false
4f65161b-fe5e-4a3a-85cd-1060f886e23b,PHI KIM MỤN,2000000,PHI KIM MỤN,https://ucarecdn.com/3086cdbf-0fd8-463d-b4d2-0b59c4e0a816/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,019e5b63-34a4-4cb4-a2b0-712728f1312f,service,2023-08-25 17:42:34.152123+07,2023-08-25 17:42:34.152123+07,active,false
b5b9169d-a7cc-4210-bcb2-3715e5d5a8e4,Gói nám nâng cấp,5000000,Gói nám nâng cấp,https://ucarecdn.com/d7f57801-fff0-43da-889f-fb9ba69ab068/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,add1c8d4-5d35-4e4b-be33-b1e614884e7a,service,2023-05-06 10:03:15.465+07,2023-05-06 10:03:15.465+07,active,false
56f634c1-7219-46b7-bf87-a5c1c1194546,LASER TAY,1000000,LASER TAY,https://ucarecdn.com/46ed400e-e3f5-4268-a869-3d8605efd14c/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,88d53b62-16e5-49d6-a194-758ec900199f,service,2023-08-25 14:29:30.079344+07,2023-08-25 14:29:30.079344+07,active,false
44a991c5-1988-46dd-be17-e844a8d2e8a3,FILLERINA MẶT,3800000,FILLERINA MẶT,https://ucarecdn.com/720eade8-5120-4326-8ef0-e7687bf5f6c6/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,f28fc513-a4dd-46c1-adc3-8e2b572f151d,product,2023-08-19 09:29:28.620275+07,2023-08-19 09:29:28.620275+07,active,false
617094c3-bc9f-4aa1-b5c7-cbca4157e8d5,ĐIÊU KHẮC HÀM,1000000,ĐIÊU KHẮC HÀM,https://ucarecdn.com/21a2d833-8470-4322-b30c-f98bf3af0ad6/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,8320d707-e40d-4a42-b21e-95590ed2278e,service,2023-08-25 16:02:16.174833+07,2023-08-25 16:02:16.174833+07,active,false
d12a987c-fd66-41ad-8620-1916b965d865,Triệt râu quai nón (10 lần),1800000,Triệt râu quai nón (10 lần),https://ucarecdn.com/6a789ab6-9684-4808-8956-4946f78a14e7/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:50:11.428+07,2023-05-04 13:50:11.428+07,active,true
866b075e-73a7-4d57-8eed-7487515b4df0,Triệt râu quai nón (2 năm),2200000,Triệt râu quai nón (2 năm),https://ucarecdn.com/1fa81f79-3729-48c9-868d-4b03e75a3ab1/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:34:28.862+07,2023-05-04 13:34:28.862+07,active,true
ba3783d0-52f3-47f2-a74c-1ea93eb51029,Triệt toàn thân (10 lần),16500000,Triệt toàn thân (10 lần),https://ucarecdn.com/0201bdcc-3107-4423-9deb-df22cc20df39/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:52:06.857+07,2023-05-04 13:52:06.857+07,active,true
13511286-6717-49c9-b9c8-1a719b6b0403,CẤY XÓA NHĂN VÙNG MẮT,2000000,CẤY XÓA NHĂN VÙNG MẮT,https://ucarecdn.com/cc6b524e-6afa-4bcc-b401-7feb6b8ee360/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,88d53b62-16e5-49d6-a194-758ec900199f,service,2023-08-25 17:36:49.900448+07,2023-08-25 17:36:49.900448+07,active,false
8126681b-1aa9-49ca-ba78-adf758f10665,Triệt cằm (2 năm),1000000,Triệt cằm (2 năm),https://ucarecdn.com/d42a0940-d37a-44d8-a13c-fdc562503e36/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,false,86c354bb-0278-4a57-a76a-c7764e2a06aa,service,2023-05-04 13:34:03.195+07,2023-05-04 13:34:03.195+07,active,true
6989e561-a20e-4c6c-916c-105e274c7c9c,Chăm sóc da tay,3500000,"Chăm sóc da tay ",https://ucarecdn.com/0eb24f81-79a9-402e-bcc2-c77d7a5e2e40/-/preview/-/format/webp/-/quality/smart/-/progressive/yes/,true,2bceede8-51ec-4f82-b96e-8b82d7eeeb6d,service,2023-05-09 23:27:51.454+07,2023-05-09 23:27:51.454+07,active,false
1b6cdb27-830e-498e-b811-36c6f29b1f9e,Khóa Master - Chủ Spa Level II,250000000,,https://storageaura.blob.core.windows.net/blobauragroupstorage/azure677_Mun_1.jpg,true,d0ea64d8-d39e-41ca-b03d-4116122ea92f,service,2024-03-27 16:05:27.311+07,2024-03-27 16:05:27.311+07,active,false
